"","Longitude","Latitude","Time","Yield","Block","Sample","Balanced","Rectangle","Square"
"1347",1855.73231626518,1154.10333043121,"10/20/2019 2:02:04 AM",47.50613052,7,2,1,1,1
"1348",625.207678931406,1051.61658249167,"10/19/2019 5:52:47 PM",42.2016916,0,0,0,0,0
"1349",1801.71019271626,790.616305847924,"10/20/2019 1:35:43 AM",27.11955783,0,0,0,0,0
"1350",1668.73689802192,1168.59295852669,"10/20/2019 12:38:06 AM",0,4,1,1,1,1
"1351",1982.09453239603,1056.52792058488,"10/20/2019 12:46:22 AM",49.78164774,9,3,0,0,0
"1352",1294.48784717926,957.772369102532,"10/19/2019 8:30:33 PM",17.24465154,0,0,0,0,0
"1353",1411.80038452752,825.725874377895,"10/19/2019 9:52:28 PM",38.05432308,0,0,0,0,0
"1354",1409.26429849066,1278.06648693834,"10/19/2019 11:37:19 PM",34.48353529,0,0,0,0,0
"1355",1855.92574277927,1132.28240879431,"10/20/2019 2:02:16 AM",43.00150293,7,2,1,1,1
"1356",1741.65914813867,1057.32957001932,"10/20/2019 1:11:54 AM",63.08472205,5,2,0,1,1
"1357",1526.78876617057,986.886603670345,"10/19/2019 10:18:51 PM",39.10758286,1,3,0,0,1
"1358",1527.58600169925,911.619253806732,"10/19/2019 10:18:14 PM",28.00130507,1,3,0,0,1
"1359",1395.47843166973,1182.56083439505,"10/19/2019 11:40:07 PM",45.12327064,0,0,0,0,0
"1360",1195.92575308174,647.939849484683,"10/19/2019 8:05:32 PM",10.24133951,0,0,0,0,0
"1361",1248.29154492467,998.16089767509,"10/19/2019 8:34:45 PM",27.91780821,0,0,0,0,0
"1362",1295.64641720642,689.837892392356,"10/19/2019 8:08:05 PM",0,0,0,0,0,0
"1363",1698.2478681091,1086.2133891224,"10/20/2019 12:56:04 AM",41.99517711,4,3,0,1,1
"1364",1202.09585003852,1090.10994277616,"10/19/2019 8:54:51 PM",38.51279142,0,0,0,0,0
"1365",1708.82888670457,927.604689901928,"10/19/2019 11:05:01 PM",3.20418384,4,4,0,0,1
"1366",1827.72214174206,1078.94634698065,"10/20/2019 1:50:13 AM",49.63122284,6,4,0,1,1
"1367",1701.3466702374,828.97759188504,"10/19/2019 10:58:57 PM",24.84659734,4,3,0,0,0
"1368",1643.55134759331,812.97037026781,"10/19/2019 10:51:37 PM",0,3,3,0,0,0
"1369",1383.7384012932,724.46435906799,"10/19/2019 9:26:33 PM",34.97293755,0,0,0,0,0
"1370",786.181206182107,996.813908797082,"10/19/2019 6:16:04 PM",39.00425844,0,0,0,0,0
"1371",1213.16048960393,965.992738422727,"10/19/2019 7:59:55 PM",42.21504748,0,0,0,0,0
"1372",1177.66776693715,679.06362022167,"10/19/2019 8:22:16 PM",21.80826829,0,0,0,0,0
"1373",1178.05815567158,662.280516774305,"10/19/2019 8:05:44 PM",28.73119084,0,0,0,0,0
"1374",1009.97516828763,1341.42905031471,"10/19/2019 5:11:17 PM",37.17323626,0,0,0,0,0
"1375",1841.87287875673,654.097255804199,"10/19/2019 9:34:00 PM",38.01988793,0,0,0,0,0
"1376",1828.07397694288,695.756153053837,"10/19/2019 9:41:49 PM",16.63541168,0,0,0,0,0
"1377",1843.45221598149,740.874008861893,"10/19/2019 9:34:49 PM",48.91053896,0,0,0,0,0
"1378",1828.94898078977,718.254755428674,"10/19/2019 9:41:37 PM",41.52834837,0,0,0,0,0
"1379",1299.4893755124,1370.48541941946,"10/20/2019 12:15:03 AM",43.88952251,0,0,0,0,0
"1380",1159.0904658857,934.331479076377,"10/19/2019 7:05:04 PM",35.89407318,0,0,0,0,0
"1381",1841.42880420236,1146.09092793674,"10/20/2019 2:00:39 AM",50.94378886,7,1,1,1,1
"1382",1129.17784112127,1053.85299530048,"10/19/2019 6:55:38 PM",45.81892802,0,0,0,0,0
"1383",1325.22471666641,742.731659160395,"10/19/2019 8:26:15 PM",33.71472172,0,0,0,0,0
"1384",1306.96419014957,1209.39922547504,"10/19/2019 11:55:54 PM",37.75085793,0,0,0,0,0
"1385",1143.86213062043,689.097199322999,"10/19/2019 6:58:59 PM",39.41453277,0,0,0,0,0
"1386",1261.10380465567,1389.10877879928,"10/19/2019 4:58:31 PM",44.43723823,0,0,0,0,0
"1387",1597.24275661133,1111.28591761245,"10/20/2019 12:19:28 AM",6.64746238,2,4,0,1,1
"1388",1099.21075556024,1096.98502979506,"10/19/2019 6:41:29 PM",44.19002326,0,0,0,0,0
"1389",1630.14592683991,708.766672196917,"10/19/2019 10:49:31 PM",48.419087,3,2,0,0,0
"1390",904.703737147669,1050.95958232937,"10/19/2019 6:01:54 PM",41.76006821,0,0,0,0,0
"1391",1829.81415312407,861.702007267571,"10/20/2019 1:52:39 AM",44.79137829,6,4,0,0,1
"1392",580.544152433206,980.175563174695,"10/19/2019 5:38:17 PM",18.82389605,0,0,0,0,0
"1393",1775.48537413021,700.148692348767,"10/19/2019 11:02:27 PM",37.48626978,0,0,0,0,0
"1394",1677.71990990872,933.738099102269,"10/19/2019 11:05:13 PM",0,4,1,0,0,1
"1395",1615.64125558693,720.306265802199,"10/19/2019 10:46:57 PM",46.32922248,3,1,0,0,0
"1396",1171.24915803789,1396.22677688499,"10/19/2019 4:43:06 PM",0,0,0,0,0,0
"1397",1757.52200295377,905.977738594872,"10/20/2019 1:16:23 AM",45.30285999,5,3,0,0,1
"1398",1856.80096753923,1048.05337257212,"10/20/2019 2:03:02 AM",44.92186282,7,2,0,1,1
"1399",1672.65999935515,771.181974952825,"10/19/2019 10:55:14 PM",36.29387572,4,1,0,0,0
"1400",1185.08827629203,1379.80825207213,"10/19/2019 5:08:05 PM",43.8652046,0,0,0,0,0
"1401",1427.77363879829,1397.09403204128,"10/19/2019 4:54:31 PM",14.169308125,0,0,0,0,0
"1402",1422.34539008092,1357.88860777817,"10/19/2019 11:32:52 PM",27.34837299,0,0,0,0,0
"1403",1813.15108024442,1098.43420227893,"10/20/2019 1:47:32 AM",30.50178506,6,3,0,1,1
"1404",1966.61046662077,1155.45802836972,"10/20/2019 2:24:30 AM",20.21300039,9,2,1,0,0
"1405",1953.25972670421,1092.40175994468,"10/20/2019 2:30:51 AM",53.08442323,9,1,0,0,0
"1406",1630.39326093627,683.145297508694,"10/19/2019 10:49:43 PM",41.03808454,3,2,0,0,0
"1407",1093.48230366205,1382.21740258233,"10/19/2019 4:57:15 PM",33.82643803,0,0,0,0,0
"1408",1587.35911290943,680.006158242757,"10/19/2019 10:35:45 PM",48.53674824,2,3,0,0,0
"1409",1771.75802006535,915.342627286914,"10/20/2019 1:25:37 AM",34.53208987,5,4,0,0,1
"1410",1812.91446136155,1121.69265198051,"10/20/2019 1:47:44 AM",44.77954738,6,3,1,1,1
"1411",581.060582589697,997.996531762994,"10/19/2019 5:38:29 PM",4.62315262,0,0,0,0,0
"1412",1494.70127938062,1317.19735193294,"10/19/2019 11:19:50 PM",39.3229776,1,1,0,0,0
"1413",1466.33938006533,1273.29098313759,"10/19/2019 11:24:45 PM",38.30326031,0,0,0,0,0
"1414",1835.54348979221,1204.11037476617,"10/20/2019 1:00:51 AM",56.98272873,0,0,0,0,0
"1415",1657.86027250567,808.337635042465,"10/19/2019 10:52:41 PM",36.59005022,3,4,0,0,0
"1416",669.259442841604,983.591725032848,"10/19/2019 6:20:58 PM",1.23596569,0,0,0,0,0
"1417",1170.23724944283,1291.89424829984,"10/19/2019 8:48:28 PM",31.38674395,0,0,0,0,0
"1418",1800.23414156707,944.230427554484,"10/20/2019 1:34:21 AM",38.8152566,6,2,0,0,1
"1419",1862.27744679474,1202.36486027048,"10/20/2019 1:00:38 AM",46.74837137,0,0,0,0,0
"1420",1530.54909634575,1116.02219949103,"10/19/2019 11:13:29 PM",0,1,3,0,0,1
"1421",1754.69958816253,1195.20011096163,"10/20/2019 1:19:44 AM",23.52891051,5,3,0,0,0
"1422",1250.10913985634,1103.62760646675,"10/19/2019 9:09:36 PM",33.18058621,0,0,0,0,0
"1423",1827.90043440157,1057.24773521491,"10/20/2019 1:50:25 AM",52.11530936,6,4,0,1,1
"1424",1643.24436166808,839.13760528948,"10/19/2019 10:51:49 PM",17.00825022,3,3,0,0,0
"1425",1383.32315831765,747.395690684696,"10/19/2019 9:26:45 PM",47.51040559,0,0,0,0,0
"1426",1011.9872026965,1012.39160746038,"10/19/2019 5:14:38 PM",36.90585108,0,0,0,0,0
"1427",1672.4656890444,795.934462964203,"10/19/2019 10:55:26 PM",38.66662474,4,1,0,0,0
"1428",1455.07093024945,700.422285742086,"10/19/2019 10:00:16 PM",37.40054231,0,0,0,0,0
"1429",1937.21272487733,1227.02644528507,"10/20/2019 12:40:38 AM",43.88867239,0,0,0,0,0
"1430",1158.46139100095,1375.30118473296,"10/19/2019 5:08:17 PM",19.16656513,0,0,0,0,0
"1431",1127.18513894963,839.495876328841,"10/19/2019 6:47:58 PM",33.0923781,0,0,0,0,0
"1432",1083.68636961877,1143.18896631318,"10/19/2019 6:38:17 PM",27.50751861,0,0,0,0,0
"1433",1556.92895250644,840.801506111948,"10/19/2019 10:24:44 PM",41.95783519,2,1,0,0,0
"1434",1338.14132388861,862.515710737891,"10/19/2019 9:18:37 PM",44.42771083,0,0,0,0,0
"1435",1119.53700258217,1380.84202485318,"10/19/2019 4:57:27 PM",35.78192513,0,0,0,0,0
"1436",1749.33394120158,1205.99683683641,"10/20/2019 1:19:56 AM",0,0,0,0,0,0
"1437",1856.98666145418,1025.62466155301,"10/20/2019 2:03:14 AM",44.55112425,7,2,0,1,1
"1438",1771.9640397745,894.352771371865,"10/20/2019 1:25:49 AM",46.64343479,5,4,0,0,1
"1439",1040.53777842809,1108.46435316515,"10/19/2019 5:32:17 PM",0,0,0,0,0,0
"1440",1418.7125274254,1376.27508923109,"10/19/2019 5:06:22 PM",41.11860153,0,0,0,0,0
"1441",1658.18890984316,783.247854899084,"10/19/2019 10:52:53 PM",42.25568506,3,4,0,0,0
"1442",1800.46203361096,921.718001731214,"10/20/2019 1:34:33 AM",40.93051576,6,2,0,0,1
"1443",854.934677942483,1008.62444198095,"10/19/2019 6:13:20 PM",45.44464775,0,0,0,0,0
"1444",1103.66105909726,1366.51476111111,"10/19/2019 5:20:32 PM",88.26667748,0,0,0,0,0
"1445",1953.90363495154,991.805760726054,"10/20/2019 2:29:54 AM",46.59570134,9,1,0,0,0
"1446",1942.80356719814,898.214758154728,"10/20/2019 2:35:20 AM",34.77325884,8,4,0,0,1
"1447",1683.95882717894,1081.92612952065,"10/20/2019 12:52:52 AM",45.33975034,4,2,0,1,1
"1448",1162.95292241863,1306.58478200525,"10/19/2019 5:27:49 PM",22.53465477,0,0,0,0,0
"1449",1789.30427077132,722.730235204397,"10/19/2019 11:02:39 PM",29.98915744,0,0,0,0,0
"1450",1812.55909117189,1159.75070678532,"10/20/2019 1:48:05 AM",26.28217709,6,3,1,1,1
"1451",1743.31061981073,885.92942540193,"10/20/2019 1:13:49 AM",8.84257665,5,2,0,0,1
"1452",1785.278325815,1009.80687651715,"10/20/2019 1:29:37 AM",36.51883421,6,1,0,1,1
"1453",1172.55019351162,1100.52983705529,"10/19/2019 8:46:45 PM",44.15661416,0,0,0,0,0
"1454",1023.82853092007,1305.78733423551,"10/19/2019 5:19:07 PM",25.49429637,0,0,0,0,0
"1455",1657.08926142066,1256.00799042928,"10/19/2019 5:03:37 PM",41.69976351,0,0,0,0,0
"1456",1920.35512033432,817.782479224355,"10/19/2019 9:40:15 PM",35.05543672,0,0,0,0,0
"1457",1004.482672384,1012.27880882896,"10/19/2019 6:12:28 PM",38.38465475,0,0,0,0,0
"1458",1454.65491425323,673.829730858148,"10/19/2019 10:00:28 PM",0,0,0,0,0,0
"1459",1040.61388977513,1084.5360744564,"10/19/2019 5:32:30 PM",21.3725638,0,0,0,0,0
"1460",1555.47875050225,992.767209247032,"10/19/2019 10:26:03 PM",40.44342314,2,1,0,1,1
"1461",1927.97641359322,1121.64200284306,"10/20/2019 2:22:46 AM",39.30336557,8,3,1,1,1
"1462",1128.30725592645,1120.30021092874,"10/19/2019 6:55:02 PM",26.27084545,0,0,0,0,0
"1463",1561.0464249072,1068.03966267275,"10/19/2019 10:26:40 PM",0,2,0,0,1,1
"1464",1785.01077638019,1031.84842039216,"10/20/2019 1:29:49 AM",46.22731656,6,1,0,1,1
"1465",1083.45129726547,1166.72908258907,"10/19/2019 6:38:29 PM",19.37135165,0,0,0,0,0
"1466",1892.34207369653,815.997263795136,"10/19/2019 9:40:27 PM",38.49501378,0,0,0,0,0
"1467",1271.60789484995,1259.29468683477,"10/19/2019 11:54:56 PM",45.97913524,0,0,0,0,0
"1468",1201.86574872433,987.437662294645,"10/19/2019 8:29:51 PM",38.57944171,0,0,0,0,0
"1469",1424.71434060149,1118.13715043547,"10/19/2019 11:35:00 PM",22.38655132,0,0,0,0,0
"1470",1306.96452154977,1170.69544974505,"10/19/2019 11:56:15 PM",12.08626774,0,0,0,0,0
"1471",1927.71018972154,1143.50262543471,"10/20/2019 2:22:58 AM",39.55986249,8,3,1,1,1
"1472",1552.33609422358,1081.74708824962,"10/19/2019 9:14:20 PM",8.82899369,0,1,0,1,1
"1473",1644.63369673446,692.566032932843,"10/19/2019 10:50:39 PM",48.40074956,3,3,0,0,0
"1474",1656.05889805396,988.557139759628,"10/20/2019 12:35:33 AM",17.77254568,3,4,0,1,1
"1475",1551.68235454843,1083.87689461266,"10/19/2019 9:14:19 PM",5.2660767,0,1,0,1,1
"1476",1161.36077116581,1306.71195773067,"10/19/2019 5:27:50 PM",18.76708769,0,0,0,0,0
"1477",1391.26617306923,1376.41863192007,"10/19/2019 5:06:34 PM",37.68821415,0,0,0,0,0
"1478",1756.39270471465,699.943663049432,"10/19/2019 11:00:44 PM",38.64521865,0,0,0,0,0
"1479",1382.09035435203,1368.48168289486,"10/20/2019 12:15:41 AM",7.64774711,0,0,0,0,0
"1480",1943.43397463956,877.121164855984,"10/20/2019 2:35:32 AM",40.68179123,8,4,0,0,1
"1481",1044.34643669637,1335.53484311776,"10/19/2019 7:25:34 PM",0,0,0,0,0,0
"1482",1325.22696960442,1409.21559282666,"10/19/2019 4:45:02 PM",41.32955258,0,0,0,0,0
"1483",1216.57886986824,1099.9362028847,"10/19/2019 9:00:40 PM",47.73305679,0,0,0,0,0
"1484",1153.13034735456,1392.96716625495,"10/19/2019 4:56:17 PM",19.16965408,0,0,0,0,0
"1485",1997.13165135783,1014.35844044245,"10/20/2019 12:43:01 AM",49.01263261,9,4,0,0,0
"1486",1683.56998563653,1121.2657838801,"10/20/2019 12:52:27 AM",42.0326733,4,2,1,1,1
"1487",1054.85222668026,1096.6983867675,"10/19/2019 6:30:26 PM",24.56109341,0,0,0,0,0
"1488",1141.76536917516,1219.26238911511,"10/19/2019 7:13:59 PM",20.18406393,0,0,0,0,0
"1489",1341.07751879213,1322.96327883288,"10/19/2019 11:43:41 PM",0,0,0,0,0,0
"1490",1841.42140294691,1147.98053804878,"10/20/2019 2:00:40 AM",46.59124554,7,1,1,1,1
"1491",1650.77246510805,1279.54219026893,"10/19/2019 5:03:49 PM",39.09950364,0,0,0,0,0
"1492",1293.67475902521,1087.29305574162,"10/19/2019 11:57:49 PM",42.06167054,0,0,0,0,0
"1493",1728.78750009366,687.711570201606,"10/19/2019 11:00:56 PM",53.09832248,0,0,0,0,0
"1494",1719.98123546551,909.227465470269,"10/19/2019 11:04:51 PM",39.20902012,4,1,0,0,1
"1495",1853.05836854554,1233.8515794368,"10/20/2019 12:40:02 AM",51.33900309,0,0,0,0,0
"1496",1615.28897845482,749.649023394645,"10/19/2019 10:47:11 PM",38.6840459,3,1,0,0,0
"1497",1915.26240157847,946.511517715499,"10/20/2019 2:18:49 AM",48.25093285,8,2,0,0,1
"1498",1512.92259032638,941.72395987887,"10/19/2019 10:13:28 PM",34.22185402,1,2,0,0,1
"1499",1022.76021074796,1323.30750457442,"10/19/2019 5:19:19 PM",32.42583292,0,0,0,0,0
"1500",1158.27065265304,1089.09618634818,"10/19/2019 7:57:53 PM",42.36604242,0,0,0,0,0
"1501",1830.04955688857,835.552687446813,"10/20/2019 1:53:10 AM",50.2208766,0,0,0,0,0
"1502",1302.97226736479,671.352900898946,"10/19/2019 8:02:59 PM",0,0,0,0,0,0
"1503",1426.96509204689,775.728783611854,"10/19/2019 9:54:42 PM",44.22594141,0,0,0,0,0
"1504",1624.55290599059,1269.43490451836,"10/20/2019 12:26:04 AM",41.6809115,0,0,0,0,0
"1505",821.982239662227,1007.82378784549,"10/19/2019 6:13:32 PM",42.9679117,0,0,0,0,0
"1506",1292.43908295592,1312.88399432388,"10/19/2019 11:44:01 PM",0,0,0,0,0,0
"1507",1263.9609720232,1043.24590953302,"10/19/2019 8:34:21 PM",5.84252129,0,0,0,0,0
"1508",895.816941746487,1061.00978230314,"10/19/2019 6:00:04 PM",44.59452131,0,0,0,0,0
"1509",1179.07448833302,931.762308415235,"10/19/2019 7:04:08 PM",20.97202705,0,0,0,0,0
"1510",1040.56705204025,1086.32504986313,"10/19/2019 5:32:29 PM",22.05107245,0,0,0,0,0
"1511",1998.16186039229,907.540341198236,"10/20/2019 12:44:02 AM",52.36910804,9,4,0,0,0
"1512",1798.52699485285,1122.30895659549,"10/20/2019 1:32:45 AM",45.3355858,6,2,1,1,1
"1513",739.770102421518,1058.32825447541,"10/19/2019 5:58:59 PM",35.2060464,0,0,0,0,0
"1514",1172.35654600912,1122.49098375404,"10/19/2019 8:46:57 PM",44.32307875,0,0,0,0,0
"1515",1550.9583571925,1059.34889943711,"10/19/2019 9:14:32 PM",49.5652039,0,1,0,1,1
"1516",1217.9765131306,1296.94296010728,"10/19/2019 5:27:13 PM",0,0,0,0,0,0
"1517",1660.44621687045,965.190434508514,"10/20/2019 12:35:45 AM",3.29513209,3,4,0,0,1
"1518",1083.3535345721,1168.68847346885,"10/19/2019 6:38:30 PM",30.53928532,0,0,0,0,0
"1519",1692.80523603561,1236.32417395803,"10/19/2019 4:51:07 PM",41.05306749,0,0,0,0,0
"1520",1597.519253828,1085.92652491964,"10/20/2019 12:19:41 AM",0,2,4,0,1,1
"1521",679.165511142842,1057.31272865766,"10/19/2019 5:55:12 PM",43.66787762,0,0,0,0,0
"1522",1508.49885562193,1356.81502349838,"10/19/2019 11:16:04 PM",28.36047273,1,2,0,0,0
"1523",1684.75341148247,990.419434737198,"10/20/2019 12:53:43 AM",43.55391053,4,2,0,1,1
"1524",1801.52781276877,813.580039627767,"10/20/2019 1:35:31 AM",28.76826418,0,0,0,0,0
"1525",1153.37836233095,918.608799388763,"10/19/2019 7:04:21 PM",16.29366452,0,0,0,0,0
"1526",950.126940533827,1072.41733432874,"10/19/2019 5:46:45 PM",28.0753453,0,0,0,0,0
"1527",1352.40363199956,1089.75208134249,"10/19/2019 11:48:10 PM",48.62726783,0,0,0,0,0
"1528",1857.81493800939,938.56292427032,"10/20/2019 2:04:00 AM",51.85920701,7,2,0,0,1
"1529",1650.20230514366,935.356547840553,"10/19/2019 10:40:27 PM",33.70977807,3,4,0,0,1
"1530",1610.85209824519,1202.4097581567,"10/20/2019 12:23:19 AM",23.94388642,3,1,0,0,0
"1531",1470.7281405332,1407.15623076794,"10/19/2019 4:46:05 PM",43.5411626,0,0,0,0,0
"1532",1929.05125099178,1007.01144346305,"10/20/2019 2:21:45 AM",49.08634437,8,3,0,1,1
"1533",1631.54189086003,937.289287432043,"10/19/2019 10:38:27 PM",21.00453697,3,2,0,0,1
"1534",639.143117166322,1077.72343738714,"10/19/2019 5:43:24 PM",27.68971038,0,0,0,0,0
"1535",1418.8257118691,1370.6602583956,"10/20/2019 12:15:53 AM",0,0,0,0,0,0
"1536",1927.59762452984,1160.20444763602,"10/20/2019 2:23:07 AM",50.83810197,8,3,1,1,1
"1537",1129.09035169912,1370.61499531553,"10/19/2019 5:08:30 PM",42.82104126,0,0,0,0,0
"1538",1092.81663298159,1402.22557259194,"10/19/2019 4:42:28 PM",29.33187319,0,0,0,0,0
"1539",1849.98497325418,793.802002598623,"10/19/2019 9:35:20 PM",26.51551315,0,0,0,0,0
"1540",1612.90732436037,998.972168196278,"10/20/2019 12:21:24 AM",29.57023041,3,1,0,1,1
"1541",1941.86362751747,1124.35416026965,"10/20/2019 2:33:08 AM",42.72088548,8,4,1,1,1
"1542",1499.60918804015,846.376005234595,"10/19/2019 10:11:26 PM",45.61845133,1,1,0,0,1
"1543",1624.77406033766,951.292662092268,"10/19/2019 10:40:39 PM",26.25318592,3,2,0,0,1
"1544",1444.29417349057,1098.83429588513,"10/19/2019 9:11:46 PM",34.10766613,0,0,0,0,0
"1545",1683.67106237429,1102.81999542125,"10/20/2019 12:52:39 AM",40.35430481,4,2,0,1,1
"1546",1798.71754928525,1100.31551832159,"10/20/2019 1:32:57 AM",37.85138953,6,2,0,1,1
"1547",1469.33334902493,933.44526246209,"10/19/2019 10:03:59 PM",20.24778006,0,0,0,0,0
"1548",1158.47037647579,635.39313531542,"10/19/2019 8:05:07 PM",3.41847891,0,0,0,0,0
"1549",1569.66903457454,1013.08192793927,"10/19/2019 10:32:23 PM",45.34623467,2,2,0,1,1
"1550",1841.21670884484,1170.17425045553,"10/20/2019 2:00:52 AM",0,7,1,1,1,1
"1551",1069.7364602402,1087.10955821023,"10/19/2019 6:35:45 PM",35.39667966,0,0,0,0,0
"1552",1498.28750200138,1406.72792504016,"10/19/2019 4:46:17 PM",43.99348444,0,0,0,0,0
"1553",1622.24758478417,951.860639964736,"10/19/2019 10:40:40 PM",30.28245758,3,1,0,0,1
"1554",1795.41898198669,768.861687861915,"10/20/2019 1:27:14 AM",0,0,0,0,0,0
"1555",1561.0617999428,1065.66406057697,"10/19/2019 10:26:39 PM",0,2,0,0,1,1
"1556",1293.63311322838,1089.12615559597,"10/19/2019 11:57:50 PM",42.19541243,0,0,0,0,0
"1557",1202.67590875721,1055.81230830396,"10/19/2019 8:54:34 PM",33.17371846,0,0,0,0,0
"1558",1312.73141579744,1313.79667360815,"10/19/2019 11:43:53 PM",0,0,0,0,0,0
"1559",1156.91964942388,1199.40232869704,"10/19/2019 7:56:56 PM",46.0608032,0,0,0,0,0
"1560",1885.33110707582,1067.18347701293,"10/20/2019 2:10:33 AM",44.90320807,7,4,0,1,1
"1561",1183.70963796706,634.600907909662,"10/19/2019 8:05:19 PM",0,0,0,0,0,0
"1562",1207.06264681842,635.534236960236,"10/19/2019 8:06:59 PM",1.08956575,0,0,0,0,0
"1563",1597.99293347166,1062.25691057841,"10/20/2019 12:19:53 AM",0,2,4,0,1,1
"1564",1771.95774319424,892.606261599199,"10/20/2019 1:25:50 AM",45.96380827,5,4,0,0,1
"1565",1940.7624196191,1016.32526870203,"10/20/2019 2:34:12 AM",40.34048716,8,4,0,1,1
"1566",707.402473014264,1057.67059009133,"10/19/2019 5:55:24 PM",52.87077308,0,0,0,0,0
"1567",1069.81632738711,1064.31557637786,"10/19/2019 6:35:57 PM",37.54456746,0,0,0,0,0
"1568",1307.93253799381,1136.07865949495,"10/19/2019 11:56:52 PM",48.51280822,0,0,0,0,0
"1569",581.117693660147,999.572515476189,"10/19/2019 5:38:30 PM",5.00402587,0,0,0,0,0
"1570",1186.03527091621,634.446243394148,"10/19/2019 8:05:20 PM",13.77460596,0,0,0,0,0
"1571",1244.60417797123,1023.08335878635,"10/19/2019 8:34:33 PM",0,0,0,0,0,0
"1572",1082.69957291484,1354.09088709208,"10/19/2019 5:20:44 PM",29.25915465,0,0,0,0,0
"1573",1202.23183410394,1079.91929655513,"10/19/2019 8:54:46 PM",34.03817302,0,0,0,0,0
"1574",1278.48166160086,1127.25299589154,"10/20/2019 12:00:53 AM",46.35135455,0,0,0,0,0
"1575",1812.18394749815,1197.79184168976,"10/20/2019 1:48:30 AM",9.16394455,0,0,0,0,0
"1576",1568.36177600387,1149.08022103207,"10/19/2019 10:31:19 PM",44.40614345,2,2,1,1,1
"1577",1792.60633096084,749.445652820077,"10/19/2019 11:02:52 PM",28.63735988,0,0,0,0,0
"1578",1799.27275308152,1042.94289896751,"10/20/2019 1:33:28 AM",49.30066228,6,2,0,1,1
"1579",1409.97139341442,663.234776416685,"10/19/2019 9:51:06 PM",0,0,0,0,0,0
"1580",1830.02845781783,837.183633190553,"10/20/2019 1:53:09 AM",47.76071032,6,4,0,0,0
"1581",1790.05930816165,724.700574243304,"10/19/2019 11:02:40 PM",30.61069697,0,0,0,0,0
"1582",1501.22853062392,974.853976427344,"10/19/2019 10:12:31 PM",23.81492411,1,1,0,0,1
"1583",1699.51127155769,953.313981423618,"10/20/2019 12:54:51 AM",43.2065804,4,3,0,0,1
"1584",1928.84478941727,1029.82356166052,"10/20/2019 2:21:57 AM",49.44200425,8,3,0,1,1
"1585",1642.06900003968,918.576982487523,"10/19/2019 10:38:39 PM",0,3,3,0,0,1
"1586",1567.94885286583,1194.28820573513,"10/19/2019 10:30:58 PM",31.45956618,2,2,0,0,0
"1587",1113.52266304301,766.926531831935,"10/19/2019 6:44:23 PM",0,0,0,0,0,0
"1588",1610.83033637719,1204.1620184954,"10/20/2019 12:23:20 AM",23.20369671,3,1,0,0,0
"1589",1612.53030275844,1020.78203107428,"10/20/2019 12:21:36 AM",17.81876024,3,1,0,1,1
"1590",1516.29708907834,1091.82660650774,"10/19/2019 8:37:40 PM",21.21645458,1,2,0,0,1
"1591",1083.0300890973,1191.80127931672,"10/19/2019 6:38:42 PM",44.8270471,0,0,0,0,0
"1592",1465.91728735013,1115.7487908343,"10/19/2019 9:11:58 PM",6.01702738,0,0,0,0,0
"1593",1727.39175857682,1042.49092749635,"10/20/2019 1:07:33 AM",53.73434538,5,1,0,1,1
"1594",1381.49063240408,1108.88495049562,"10/19/2019 11:41:38 PM",40.6170854,0,0,0,0,0
"1595",1784.63077222042,1063.65418474918,"10/20/2019 1:30:07 AM",29.71603777,6,1,0,1,1
"1596",1171.99224232924,1328.86429849139,"10/19/2019 8:48:53 PM",48.12455369,0,0,0,0,0
"1597",1113.16165904837,1173.28228187423,"10/19/2019 6:50:56 PM",45.53115624,0,0,0,0,0
"1598",1352.19971121643,1111.85312135013,"10/19/2019 11:48:22 PM",40.67410543,0,0,0,0,0
"1599",1170.33373039463,827.242661694364,"10/19/2019 7:02:06 PM",41.01610762,0,0,0,0,0
"1600",1850.58878212435,820.159448702612,"10/20/2019 1:54:25 AM",49.17573006,0,0,0,0,0
"1601",1597.10202250463,1133.12519680065,"10/20/2019 12:19:16 AM",47.40292686,2,4,1,1,1
"1602",1885.53845237008,1044.8723205995,"10/20/2019 2:10:45 AM",53.68715558,7,4,0,1,1
"1603",919.931962930477,1071.97885454283,"10/19/2019 5:46:57 PM",32.75795363,0,0,0,0,0
"1604",1178.32051266914,781.380251684646,"10/19/2019 8:23:17 PM",33.87707774,0,0,0,0,0
"1605",1615.77050120673,695.789439939751,"10/19/2019 10:46:45 PM",53.61445615,3,1,0,0,0
"1606",1519.16747242659,1032.25261809139,"10/19/2019 8:42:10 PM",34.65274337,1,2,0,0,1
"1607",1941.66948869554,996.108613531377,"10/20/2019 2:34:24 AM",37.00101841,8,4,0,1,1
"1608",1699.10674391651,655.411921743752,"10/19/2019 9:49:00 PM",44.75558968,0,0,0,0,0
"1609",1743.33746312964,884.383853275128,"10/20/2019 1:13:50 AM",8.90354807,5,2,0,0,1
"1610",1884.325532057,1171.88880040445,"10/20/2019 2:09:36 AM",21.43423286,7,4,1,1,1
"1611",872.848671542398,1070.9590158092,"10/19/2019 5:47:16 PM",38.77590111,0,0,0,0,0
"1612",852.104420019441,1029.22867898848,"10/19/2019 6:07:48 PM",46.35303345,0,0,0,0,0
"1613",1394.80491845557,1230.03287877077,"10/19/2019 11:39:43 PM",49.79932011,0,0,0,0,0
